"activity" "subject" "featureAcceleration" "featureInstrument" "featureJerk" "featureMagnitude" "featureAxis" "featureVariable" "average"
"WALKING" 22 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" 0.219482923165522
"WALKING" 22 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.138768260598913
"WALKING" 22 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.328175756630435
"WALKING" 22 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" 0.024041707838913
"WALKING" 22 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.27149554776087
"WALKING" 22 "Body" "Accelerometer" NA NA "X" "Mean" 0.0896858655554348
"WALKING" 22 "Body" "Accelerometer" NA NA "X" "Standard Deviation" 0.00786829997065217
"WALKING" 22 "Body" "Accelerometer" NA NA "Y" "Mean" 0.0643230797880109
"WALKING" 22 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" 0.0521263284576087
"WALKING" 22 "Body" "Accelerometer" NA NA "Z" "Mean" -0.181164512336957
"WALKING" 22 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.233497788554348
"WALKING" 22 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.507972825217391
"WALKING" 22 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.489755791413043
"WALKING" 22 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.132977562363043
"WALKING" 22 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.226656401521739
"WALKING" 22 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0321910702173913
"WALKING" 22 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.651875468913043
"WALKING" 22 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0569812455608696
"WALKING" 22 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.234278150891304
"WALKING" 22 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.324493383271739
"WALKING" 22 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.427397405652174
"WALKING" 22 "Body" "Gyroscope" NA NA "X" "Mean" -0.071935747526087
"WALKING" 22 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.346517092282609
"WALKING" 22 "Body" "Gyroscope" NA NA "Y" "Mean" -0.298632487568478
"WALKING" 22 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.483973258804348
"WALKING" 22 "Body" "Gyroscope" NA NA "Z" "Mean" -0.00298726142065217
"WALKING" 22 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.202306696043478
"WALKING" 22 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" 0.0722419121669565
"WALKING" 22 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.161591787478261
"WALKING" 22 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.936096410434783
"WALKING" 22 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.969643448043478
"WALKING" 22 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.259644937173913
"WALKING" 22 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.963639340217391
"WALKING" 22 "Gravity" "Accelerometer" NA NA "Z" "Mean" 0.0233780056086957
"WALKING" 22 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.955147847391304
"WALKING" 23 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.0425762678720339
"WALKING" 23 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.0362783348584746
"WALKING" 23 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.0958392731424576
"WALKING" 23 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.232250556305085
"WALKING" 23 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.0702965640305085
"WALKING" 23 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.0707385216533898
"WALKING" 23 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.0295551194449153
"WALKING" 23 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.0177739904466102
"WALKING" 23 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" -0.0965688254949153
"WALKING" 23 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.30878343516678
"WALKING" 23 "Body" "Accelerometer" NA NA "X" "Mean" -0.00109615184152542
"WALKING" 23 "Body" "Accelerometer" NA NA "X" "Standard Deviation" -0.321664526610169
"WALKING" 23 "Body" "Accelerometer" NA NA "Y" "Mean" -0.0453993014949153
"WALKING" 23 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" -0.16077232423839
"WALKING" 23 "Body" "Accelerometer" NA NA "Z" "Mean" -0.0159874431152542
"WALKING" 23 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" 0.140182063041525
"WALKING" 23 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" 0.0790745550576271
"WALKING" 23 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" 0.269003910108136
"WALKING" 23 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0578128239067797
"WALKING" 23 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.363969434576271
"WALKING" 23 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0516704755661017
"WALKING" 23 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" 0.295945926186441
"WALKING" 23 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0903002524369492
"WALKING" 23 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.374456768135593
"WALKING" 23 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" 0.086490690715339
"WALKING" 23 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" 0.0509349334322034
"WALKING" 23 "Body" "Gyroscope" NA NA "X" "Mean" -0.20036744504322
"WALKING" 23 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.519687170169492
"WALKING" 23 "Body" "Gyroscope" NA NA "Y" "Mean" 0.0657748349118644
"WALKING" 23 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" 0.273019373826271
"WALKING" 23 "Body" "Gyroscope" NA NA "Z" "Mean" -0.0436349593207627
"WALKING" 23 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.248727878062712
"WALKING" 23 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" -0.0988770198220339
"WALKING" 23 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.209989354570847
"WALKING" 23 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.939809688644068
"WALKING" 23 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.977230903898305
"WALKING" 23 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.16176137
"WALKING" 23 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.966550706949153
"WALKING" 23 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.160763360338983
"WALKING" 23 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.932981341864407
"WALKING" 24 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.409181623965517
"WALKING" 24 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.406402273103448
"WALKING" 24 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.218217135628448
"WALKING" 24 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.496751994913793
"WALKING" 24 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.170351923982759
"WALKING" 24 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.298286853439655
"WALKING" 24 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.240780181543103
"WALKING" 24 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.501152542758621
"WALKING" 24 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" -0.367301263017241
"WALKING" 24 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.535664932068965
"WALKING" 24 "Body" "Accelerometer" NA NA "X" "Mean" -0.107719493275862
"WALKING" 24 "Body" "Accelerometer" NA NA "X" "Standard Deviation" -0.466748002758621
"WALKING" 24 "Body" "Accelerometer" NA NA "Y" "Mean" -0.112869190725
"WALKING" 24 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" -0.168446987512931
"WALKING" 24 "Body" "Accelerometer" NA NA "Z" "Mean" -0.227544483181034
"WALKING" 24 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.301743467327586
"WALKING" 24 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.539709568965517
"WALKING" 24 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.56173524887931
"WALKING" 24 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0625311679982759
"WALKING" 24 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.490773455517241
"WALKING" 24 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0502895008551724
"WALKING" 24 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.514246569655172
"WALKING" 24 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0739835516362069
"WALKING" 24 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.557968202931034
"WALKING" 24 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.468786660344828
"WALKING" 24 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.615948007241379
"WALKING" 24 "Body" "Gyroscope" NA NA "X" "Mean" -0.261403884139655
"WALKING" 24 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.598756606293103
"WALKING" 24 "Body" "Gyroscope" NA NA "Y" "Mean" -0.272842510461207
"WALKING" 24 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.491531276034483
"WALKING" 24 "Body" "Gyroscope" NA NA "Z" "Mean" -0.147123644672414
"WALKING" 24 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.424745930862069
"WALKING" 24 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" -0.299983613965517
"WALKING" 24 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.48106401862069
"WALKING" 24 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.95970108137931
"WALKING" 24 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.983132400344828
"WALKING" 24 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.115116241810345
"WALKING" 24 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.962578844310345
"WALKING" 24 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.140910029827586
"WALKING" 24 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.962822966551724
"WALKING" 25 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.551441383378378
"WALKING" 25 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.530937156148649
"WALKING" 25 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.276711652831892
"WALKING" 25 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.615883328108108
"WALKING" 25 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.21547202385777
"WALKING" 25 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.375189908445946
"WALKING" 25 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.331318689822297
"WALKING" 25 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.683007394864865
"WALKING" 25 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" -0.485674726554054
"WALKING" 25 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.599264470810811
"WALKING" 25 "Body" "Accelerometer" NA NA "X" "Mean" -0.165023074932432
"WALKING" 25 "Body" "Accelerometer" NA NA "X" "Standard Deviation" -0.5937287
"WALKING" 25 "Body" "Accelerometer" NA NA "Y" "Mean" -0.135264016783108
"WALKING" 25 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" -0.166083107810135
"WALKING" 25 "Body" "Accelerometer" NA NA "Z" "Mean" -0.321150428418919
"WALKING" 25 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.433878995202703
"WALKING" 25 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.724383482297297
"WALKING" 25 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.757209162567568
"WALKING" 25 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.102377269321622
"WALKING" 25 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.507957094054054
"WALKING" 25 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0398986518064865
"WALKING" 25 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.799635384189189
"WALKING" 25 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0512696224225676
"WALKING" 25 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.659576163108108
"WALKING" 25 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.478547827027027
"WALKING" 25 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.50953581472973
"WALKING" 25 "Body" "Gyroscope" NA NA "X" "Mean" -0.213770128700676
"WALKING" 25 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.403918430945946
"WALKING" 25 "Body" "Gyroscope" NA NA "Y" "Mean" -0.380413578334932
"WALKING" 25 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.58561668972973
"WALKING" 25 "Body" "Gyroscope" NA NA "Z" "Mean" -0.237268038628378
"WALKING" 25 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.583159727432432
"WALKING" 25 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" -0.40528943
"WALKING" 25 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.565601466081081
"WALKING" 25 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.937483114459459
"WALKING" 25 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.979499263243243
"WALKING" 25 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.127315870743243
"WALKING" 25 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.965093441081081
"WALKING" 25 "Gravity" "Accelerometer" NA NA "Z" "Mean" 0.188416273486486
"WALKING" 25 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.944995731216216
"WALKING" 26 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.292058183050847
"WALKING" 26 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.274149609830508
"WALKING" 26 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.149498195166949
"WALKING" 26 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.339759419491525
"WALKING" 26 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.139430384018644
"WALKING" 26 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.266907873279661
"WALKING" 26 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.202428123837034
"WALKING" 26 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.39700696720339
"WALKING" 26 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" -0.301617957271186
"WALKING" 26 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.479516140508475
"WALKING" 26 "Body" "Accelerometer" NA NA "X" "Mean" -0.0213475529661017
"WALKING" 26 "Body" "Accelerometer" NA NA "X" "Standard Deviation" -0.344091726584746
"WALKING" 26 "Body" "Accelerometer" NA NA "Y" "Mean" -0.0810640576355932
"WALKING" 26 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" -0.161038611975424
"WALKING" 26 "Body" "Accelerometer" NA NA "Z" "Mean" -0.224233328533898
"WALKING" 26 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.358965912457627
"WALKING" 26 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.565929930847458
"WALKING" 26 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.60819950779661
"WALKING" 26 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.099411456038983
"WALKING" 26 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.417438636101695
"WALKING" 26 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0456538283033898
"WALKING" 26 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.587000110847458
"WALKING" 26 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0492240545355932
"WALKING" 26 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.485543001525424
"WALKING" 26 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.472009818559322
"WALKING" 26 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.573897751355932
"WALKING" 26 "Body" "Gyroscope" NA NA "X" "Mean" -0.185726882575424
"WALKING" 26 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.512942660423729
"WALKING" 26 "Body" "Gyroscope" NA NA "Y" "Mean" -0.322989265372034
"WALKING" 26 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.581837526186441
"WALKING" 26 "Body" "Gyroscope" NA NA "Z" "Mean" -0.116704944133898
"WALKING" 26 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.390390575
"WALKING" 26 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" -0.223399171830508
"WALKING" 26 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.421848313898305
"WALKING" 26 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.960647754576271
"WALKING" 26 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.980055651016949
"WALKING" 26 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.133922185084746
"WALKING" 26 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.969040314237288
"WALKING" 26 "Gravity" "Accelerometer" NA NA "Z" "Mean" 0.108738699508475
"WALKING" 26 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.966231561694915
"WALKING" 27 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.24521728122807
"WALKING" 27 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.272935481184211
"WALKING" 27 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.138524769830702
"WALKING" 27 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.33139721745614
"WALKING" 27 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.0965775297649123
"WALKING" 27 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.0848041809942982
"WALKING" 27 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.201684709412281
"WALKING" 27 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.409573266842105
"WALKING" 27 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" -0.283041640526316
"WALKING" 27 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.478874195964912
"WALKING" 27 "Body" "Accelerometer" NA NA "X" "Mean" -0.0159264444736842
"WALKING" 27 "Body" "Accelerometer" NA NA "X" "Standard Deviation" -0.356865954912281
"WALKING" 27 "Body" "Accelerometer" NA NA "Y" "Mean" -0.0767157097751307
"WALKING" 27 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" -0.227521382570175
"WALKING" 27 "Body" "Accelerometer" NA NA "Z" "Mean" -0.212597442350877
"WALKING" 27 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.321416745350877
"WALKING" 27 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.592937699561404
"WALKING" 27 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.628980506403509
"WALKING" 27 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.0786163508824035
"WALKING" 27 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.523256879298246
"WALKING" 27 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0476974404561403
"WALKING" 27 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.634105502807017
"WALKING" 27 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0650247552701754
"WALKING" 27 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.426346962631579
"WALKING" 27 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.458045228859649
"WALKING" 27 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.514670251140351
"WALKING" 27 "Body" "Gyroscope" NA NA "X" "Mean" -0.291803146201579
"WALKING" 27 "Body" "Gyroscope" NA NA "X" "Standard Deviation" -0.624604687105263
"WALKING" 27 "Body" "Gyroscope" NA NA "Y" "Mean" -0.285629523884211
"WALKING" 27 "Body" "Gyroscope" NA NA "Y" "Standard Deviation" -0.530404448157895
"WALKING" 27 "Body" "Gyroscope" NA NA "Z" "Mean" -0.0999573148140351
"WALKING" 27 "Body" "Gyroscope" NA NA "Z" "Standard Deviation" -0.273983960789474
"WALKING" 27 "Gravity" "Accelerometer" NA "Magnitude" ")" "Mean" -0.238853875263158
"WALKING" 27 "Gravity" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.407355787017544
"WALKING" 27 "Gravity" "Accelerometer" NA NA "X" "Mean" 0.944759287368421
"WALKING" 27 "Gravity" "Accelerometer" NA NA "X" "Standard Deviation" -0.979866136842105
"WALKING" 27 "Gravity" "Accelerometer" NA NA "Y" "Mean" -0.187497034561404
"WALKING" 27 "Gravity" "Accelerometer" NA NA "Y" "Standard Deviation" -0.973792999824561
"WALKING" 27 "Gravity" "Accelerometer" NA NA "Z" "Mean" -0.126210937305263
"WALKING" 27 "Gravity" "Accelerometer" NA NA "Z" "Standard Deviation" -0.956593490526316
"WALKING" 28 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Mean" -0.33001740787037
"WALKING" 28 "Body" "Accelerometer" "Jerk" "Magnitude" ")" "Standard Deviation" -0.413361367037037
"WALKING" 28 "Body" "Accelerometer" "Jerk" NA "X" "Mean" -0.134744878592593
"WALKING" 28 "Body" "Accelerometer" "Jerk" NA "X" "Standard Deviation" -0.35140830037037
"WALKING" 28 "Body" "Accelerometer" "Jerk" NA "Y" "Mean" -0.135949842271296
"WALKING" 28 "Body" "Accelerometer" "Jerk" NA "Y" "Standard Deviation" -0.205940312227778
"WALKING" 28 "Body" "Accelerometer" "Jerk" NA "Z" "Mean" -0.253191821563889
"WALKING" 28 "Body" "Accelerometer" "Jerk" NA "Z" "Standard Deviation" -0.556025110092593
"WALKING" 28 "Body" "Accelerometer" NA "Magnitude" ")" "Mean" -0.266411430983333
"WALKING" 28 "Body" "Accelerometer" NA "Magnitude" ")" "Standard Deviation" -0.452133845277778
"WALKING" 28 "Body" "Accelerometer" NA NA "X" "Mean" 0.000583020462962962
"WALKING" 28 "Body" "Accelerometer" NA NA "X" "Standard Deviation" -0.295917972685185
"WALKING" 28 "Body" "Accelerometer" NA NA "Y" "Mean" -0.0717941241712963
"WALKING" 28 "Body" "Accelerometer" NA NA "Y" "Standard Deviation" -0.143337602983333
"WALKING" 28 "Body" "Accelerometer" NA NA "Z" "Mean" -0.230026171957407
"WALKING" 28 "Body" "Accelerometer" NA NA "Z" "Standard Deviation" -0.313487295925926
"WALKING" 28 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Mean" -0.571106931111111
"WALKING" 28 "Body" "Gyroscope" "Jerk" "Magnitude" ")" "Standard Deviation" -0.584466462407407
"WALKING" 28 "Body" "Gyroscope" "Jerk" NA "X" "Mean" -0.092974671262963
"WALKING" 28 "Body" "Gyroscope" "Jerk" NA "X" "Standard Deviation" -0.399417082777778
"WALKING" 28 "Body" "Gyroscope" "Jerk" NA "Y" "Mean" -0.0515394449611111
"WALKING" 28 "Body" "Gyroscope" "Jerk" NA "Y" "Standard Deviation" -0.639018554444444
"WALKING" 28 "Body" "Gyroscope" "Jerk" NA "Z" "Mean" -0.0593552479814815
"WALKING" 28 "Body" "Gyroscope" "Jerk" NA "Z" "Standard Deviation" -0.440927899259259
"WALKING" 28 "Body" "Gyroscope" NA "Magnitude" ")" "Mean" -0.412689185314815
"WALKING" 28 "Body" "Gyroscope" NA "Magnitude" ")" "Standard Deviation" -0.488661617685185
